,bottle,station,cast,niskin,depth,counts,run_time,dic_cell_id,dbs_fname,analysis_datetime,analysis_datenum,salinity,alkalinity_certified,total_phosphate,total_silicate,total_ammonium,crm,exp_number,sample_date,time,latitude,longitude,temperature,ton,temperature_override,analyte_volume,file_path,analysis_batch,reference_good,file_name,analyte_mass,file_good,titrant_molinity_here,titrant_molinity,alkalinity,alkalinity_gran,alkalinity_gran_estimate,alkalinity_npts,alkalinity_std,emf0,emf0_gran,emf0_gran_estimate,pH_initial,temperature_initial,alkalinity_offset
56,SO289-41119,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 14:40:00,19319.61111111111,34.3267,,1.8604203687724328,15.244894219321166,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41119.dat,0.10112251280547416,True,,0.10011590766509706,2277.863418246589,2293.453361354226,,6.0,2.2546936394172783,636.1828520884554,630.2451060930108,,7.98154316180561,25.0,
57,NUTSLAB03,23,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 14:55:00,19319.621527777777,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,23-11  22  (0)NUTSLAB03.dat,0.10117281148021293,True,,0.10011590766509706,2363.7123718939115,2371.5806734216067,,6.0,1.7748663716453574,636.3763222201792,630.1661415298781,,7.9535420080492045,25.0,
58,SO289-04032022-07-00,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 15:09:00,19319.63125,35.1987,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-04032022-07-00.dat,0.1011876590073393,True,,0.10011590766509706,2311.111736558198,2326.598886141252,,7.0,3.5985167441824006,636.2751510080104,630.2689287838488,,8.05409803951511,25.0,
59,SO289-29032022-13-20,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 15:24:00,19319.641666666666,35.0704,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-29032022-13-20.dat,0.1011780718092696,True,,0.10011590766509706,2292.4270828712015,2307.4458719179083,,7.0,2.8282730003176613,636.1595899757847,630.1376790818778,,8.092713055162447,25.0,
60,SO289-41010,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 15:40:00,19319.652777777777,34.5572,,2.4374770398666588,86.56413950760121,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41010.dat,0.10113973006578235,True,,0.10011590766509706,2357.786544991976,2363.9818388592494,,6.0,0.9354840346856187,636.2919339506255,629.9988201535583,,7.971554576660423,25.0,
61,SO289-05032022-17-05,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 15:54:00,19319.6625,35.2755,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-05032022-17-05.dat,0.10119339821438052,True,,0.10011590766509706,2315.5537211399346,2331.009581804492,,7.0,3.92064999823224,636.2032626798991,630.1815467827756,,8.058799100350257,25.0,
62,SO289-03042022-19-00,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 16:09:00,19319.672916666666,,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-03042022-19-00.dat,,True,,0.10011590766509706,,,,0.0,,,,,,,
63,SO289-41081,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 16:24:00,19319.683333333334,34.6241,,2.5135541558700605,110.12063436473088,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41081.dat,0.10114472760217463,True,,0.10011590766509706,2383.9569509300572,2390.6647819240884,,6.0,1.2820549383731874,636.0833980899142,629.8426353870759,,7.972255465767123,25.0,
64,SO289-41176,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 16:38:00,19319.693055555555,35.5335,,0.4764043705184329,1.106078179912673,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41176.dat,0.1012126802251893,True,,0.10011590766509706,2319.7382242540893,2334.668525716203,,7.0,3.985147769145761,636.1185907363212,630.0591650364482,,8.033702947141013,25.0,
65,SO289-26032022-23-01,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 16:53:00,19319.703472222223,35.0254,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-26032022-23-01.dat,0.10117470935851472,True,,0.10011590766509706,2289.483438279237,2304.277890227774,,6.0,2.630397558830351,635.9645963294993,629.973313666235,,8.08772662986159,25.0,
66,SO289-41099,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 17:07:00,19319.713194444445,34.7199,,2.2388874074225247,119.83127129936771,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41099.dat,0.10115188434642632,True,,0.10011590766509706,2366.537106221904,2373.450539127302,,6.0,1.6676619195230096,635.9719672289207,629.7227590658256,,7.977978469438865,25.0,
67,SO289-41000,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 17:22:00,19319.723611111112,34.8739,,0.0293014661959395,0.2344117295675162,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41000.dat,0.10116338974557214,True,,0.10011590766509706,2285.689894596453,2301.568954100908,,6.0,2.284925960028023,635.8649937020182,629.9295096018263,,8.091114046984421,25.0,
68,NUTSLAB04,23,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 17:36:00,19319.733333333334,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,23-11  22  (0)NUTSLAB04.dat,0.10117281148021293,True,,0.10011590766509706,2364.7642524942103,2372.4968287681672,,6.0,1.8959219411027846,636.0012488189972,629.7849330523941,,7.953118179795251,25.0,
69,SO289-41009,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 17:51:00,19319.74375,34.6163,,2.4842616213912456,105.46340222592792,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41009.dat,0.1011441449199602,True,,0.10011590766509706,2378.981949798206,2386.1299793003213,,6.0,1.1961448583116292,635.7763709460055,629.5577749180945,,7.972136682435277,25.0,
70,SO289-41001,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 18:06:00,19319.754166666666,34.7215,,2.19785806986264,117.00028807816336,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41001.dat,0.10115200387783574,True,,0.10011590766509706,2365.0117800142643,2372.3456457460434,,6.0,0.9257212133926206,635.9047306344706,629.6678574462983,,7.9869840360273585,25.0,
71,SO289-41068,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 18:20:00,19319.76388888889,34.5584,,2.453105974471044,88.25417539458013,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41068.dat,0.10113981970601355,True,,0.10011590766509706,2298.3472606910796,2312.343660992832,,7.0,3.2876287622064275,635.8296575668163,629.7784486127116,,8.104884718177775,25.0,
72,SO289-41117,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 18:35:00,19319.774305555555,34.6185,,2.532125689565352,108.4642682047652,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41117.dat,0.10114430926596352,True,,0.10011590766509706,2378.771208565657,2385.5419102985747,,6.0,1.5085144032851336,635.8609533482102,629.6140543698708,,7.986244046639245,25.0,
73,SO289-30032022-05-40,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 18:49:00,19319.78402777778,34.9385,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-30032022-05-40.dat,0.10116821633821443,True,,0.10011590766509706,2296.0765811493643,2309.1762995049703,,7.0,3.260459260324416,635.8167722658434,629.6989303816317,,8.10551208651805,25.0,
74,SO289-31032022-NA-NA,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 19:05:00,19319.79513888889,,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-31032022-NA-NA.dat,,True,,0.10011590766509706,,,,0.0,,,,,,,
75,SO289-28032022-12-00,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 19:20:00,19319.805555555555,34.8246,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-28032022-12-00.dat,0.10115970641338654,True,,0.10011590766509706,2277.4559641342985,2293.257947135004,,6.0,2.2107139496893096,635.6198467648446,629.6673787721381,,8.103028531211871,25.0,
76,SO289-26032022-07-08,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 19:35:00,19319.815972222223,34.946,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-26032022-07-08.dat,0.10116877671271061,True,,0.10011590766509706,2282.5663323356875,2299.044466957763,,6.0,2.4081521776281223,635.5701336422374,629.6452019693677,,8.105568905546214,25.0,
77,SO289-40988,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 19:50:00,19319.82638888889,34.3538,,2.211159018933064,33.64518323373447,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-40988.dat,0.10112453693045233,True,,0.10011590766509706,2296.463296238675,2310.7168222643127,,7.0,3.1694710658695797,635.552206830681,629.5258446589801,,8.036806701917058,25.0,
78,SO289-31032022-21-30,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 20:04:00,19319.83611111111,35.4872,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-31032022-21-30.dat,0.10120921971469507,True,,0.10011590766509706,2316.3526285735184,2330.6916053156383,,7.0,3.9365322796497786,635.673807703172,629.581768274847,,8.087882334322739,25.0,
79,NUTSLAB05,23,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 20:19:00,19319.84652777778,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,23-11  22  (0)NUTSLAB05.dat,0.10117281148021293,True,,0.10011590766509706,2361.7655551288412,2370.3887552150472,,6.0,1.7250715823456184,635.5377616518916,629.3629302928044,,7.952890199456898,25.0,
80,SO289-02032022-12-00,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 20:33:00,19319.85625,34.8146,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-02032022-12-00.dat,0.10115895929985581,True,,0.10011590766509706,2297.256594890204,2311.704041461501,,7.0,2.9932087330438906,635.4375179115113,629.3975294305712,,8.051771558374716,25.0,
81,SO289-25032022-20-30,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 20:48:00,19319.866666666665,35.0876,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-25032022-20-30.dat,0.10117935703562336,True,,0.10011590766509706,2290.0798453824495,2304.1157656011264,,6.0,2.7387613294123607,635.442859932387,629.4000804710774,,8.101727184237001,25.0,
82,SO289-03042022-21-00,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 21:03:00,19319.877083333333,,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-03042022-21-00.dat,,True,,0.10011590766509706,,,,0.0,,,,,,,
83,SO289-28032022-21-45,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 21:18:00,19319.8875,34.9869,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-28032022-21-45.dat,0.10117183266402512,True,,0.10011590766509706,2283.7340158246384,2298.1952643999466,,6.0,2.6501396953877974,635.3962129663374,629.3664443110366,,8.089951411772004,25.0,
84,SO289-41204,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 21:32:00,19319.897222222222,34.5432,,2.4199171321425945,83.66641227157521,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41204.dat,0.10113868426760976,True,,0.10011590766509706,2353.400430629712,2361.31316769559,,6.0,0.9214950545675817,635.4193627245866,629.2256036766455,,7.972018218959751,25.0,
85,SO289-41083,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 21:47:00,19319.90763888889,34.5158,,2.427782048780548,76.0174219048554,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41083.dat,0.10113663751529982,True,,0.10011590766509706,2342.378478053451,2350.647230468015,,6.0,0.8957435881631072,635.4129986057069,629.2212942189482,,7.973600993140029,25.0,
86,SO289-04032022-02-16,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 22:01:00,19319.91736111111,35.1942,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-04032022-02-16.dat,0.10118732273354838,True,,0.10011590766509706,2298.0184629953096,2312.0711226036256,,7.0,3.389328864012285,635.3928053212184,629.3051049911201,,8.049325409006158,25.0,
87,SO289-03032022-02-54,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 22:15:00,19319.927083333332,34.8402,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-03032022-02-54.dat,0.10116087191902765,True,,0.10011590766509706,2305.1336771817037,2319.310767231558,,7.0,3.3562948571331885,635.3478870578585,629.2864870269136,,8.043495082906587,25.0,
88,SO289-41031,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 22:30:00,19319.9375,34.8235,,0.963077476985164,2.937093279203233,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41031.dat,0.10115962423068901,True,,0.10011590766509706,2286.5445452800086,2300.963041660456,,6.0,2.6511363063165727,635.2333057051413,629.2078395128541,,8.002680205366746,25.0,
89,SO289-41008,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 22:45:00,19319.947916666668,34.6396,,2.5223172608863496,115.64853947716132,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,0-0  0  (0)SO289-41008.dat,0.10114588550400791,True,,0.10011590766509706,2389.165486216547,2396.276028828466,,6.0,1.4234668969556445,635.2279667467064,629.0157859885694,,7.9856864575982645,25.0,
90,NUTSLAB06,23,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 22:59:00,19319.95763888889,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,False,23-11  22  (0)NUTSLAB06.dat,0.10117281148021293,True,,0.10011590766509706,2363.2435334982424,2371.6702503037723,,6.0,1.6835203112681547,635.3351459616038,629.1479250531581,,7.95453633520243,25.0,
91,CRM-198-0307-02,666,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-23 23:13:00,19319.96736111111,33.504,2200.67,0.67,3.8,0.0,True,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,0,True,666-0  0  (0)CRM-198-0307-02.dat,0.10106107928593495,True,0.10015895379192177,0.10011590766509706,2199.724833610068,2208.4599481322816,,6.0,0.9260728748667718,635.074266908196,628.9675875078357,,7.929842365128382,25.0,-0.9451663899321829
92,JUNK02,24,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 08:05:00,19320.336805555555,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,24-11  22  (0)JUNK02.dat,0.10117281148021293,True,,0.100521069101607,2400.4267664347067,2406.9567690687377,,6.0,1.2151237971810098,634.3628327678263,628.1016990939979,,7.92542321295862,25.0,
93,JUNK03,24,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 08:20:00,19320.347222222223,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,24-11  22  (0)JUNK03.dat,0.10117281148021293,True,,0.100521069101607,2401.5872523576345,2407.972828165286,,6.0,1.181044519943734,634.5569105287848,628.2892779950504,,7.921942406250762,25.0,
94,CRM-198-0862-02,666,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 08:36:00,19320.358333333334,33.504,2200.67,0.67,3.8,0.0,True,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,True,666-0  0  (0)CRM-198-0862-02.dat,0.10106107928593495,True,0.10013037855191119,0.100521069101607,2209.250856677007,2218.577326097801,,6.0,0.96750289503162,635.1858149085874,629.1063933111063,,7.923276166488485,25.0,8.580856677006977
95,NUTSLAB01,24,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 08:50:00,19320.368055555555,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,24-11  22  (0)NUTSLAB01.dat,0.10117281148021293,True,,0.100521069101607,2372.054721407703,2380.2944561619443,,6.0,1.9265066832080642,635.5359202917865,629.3452838239981,,7.952859074025108,25.0,
96,SO289-06032022-05-52,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 09:05:00,19320.378472222223,35.1835,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-06032022-05-52.dat,0.10118652315269863,True,,0.100521069101607,2320.2684475680535,2335.380259898306,,7.0,3.6421580370270306,635.591731809858,629.5607001556732,,8.05099761297424,25.0,
97,SO289-41032,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 09:20:00,19320.38888888889,35.2026,,0.6044397344440495,1.417845709875218,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41032.dat,0.10118795044532931,True,,0.100521069101607,2313.281700719403,2327.101323631412,,7.0,3.5086196747551615,635.7366501975533,629.6345147013712,,8.018795064643403,25.0,
98,SO289-41281,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 09:34:00,19320.39861111111,34.5137,,1.465464281051275,7.487545499984647,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41281.dat,0.10113648064873859,True,,0.100521069101607,2287.5596137716843,2303.9039143470977,,6.0,1.930128488881633,635.522853465805,629.6224258154593,,7.99320660055749,25.0,
99,SO289-04032022-15-35,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 09:49:00,19320.40902777778,35.1268,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-04032022-15-35.dat,0.10118228620361443,True,,0.100521069101607,2024.527690766284,2039.4792087140177,,7.0,2.761352292157746,639.274538838641,633.2536128594621,,8.111559594024952,25.0,
100,SO289-41178,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 10:03:00,19320.41875,35.5931,,0.4100020557526005,0.8649090985638194,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41178.dat,0.1012171349281519,True,,0.100521069101607,2332.732389817744,2348.533590918686,,7.0,4.343028431364311,635.9201984987811,629.8918880900957,,8.054859499806026,25.0,
101,SO289-41239,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 10:18:00,19320.429166666665,35.0002,,0.0292987250173958,0.1064520342298716,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41239.dat,0.10117282642402853,True,,0.100521069101607,2300.7177041190325,2315.057170998968,,7.0,2.895679008870781,635.9496230866245,629.8896347740833,,8.072260379027613,25.0,
102,SO289-41244,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 10:33:00,19320.439583333333,34.6909,,2.4694716209117007,123.93269958270074,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41244.dat,0.10114971785855321,True,,0.100521069101607,2411.9151047302007,2420.00413455689,,6.0,1.6003866961306805,635.8923511113519,629.760913670753,,7.972406803171092,25.0,
103,SO289-41080,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 10:47:00,19320.449305555554,34.6375,,2.542835803157499,116.56406212230468,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41080.dat,0.10114572862638613,True,,0.100521069101607,2400.630641345707,2407.6617408790607,,6.0,1.498214200181841,635.9619887446883,629.7479262222887,,8.069088701800926,25.0,
104,SO289-40372,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 11:03:00,19320.460416666665,34.2815,,1.7911054240914872,7.493719311160729,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-40372.dat,0.10111913684333888,True,,0.100521069101607,2276.670375129449,2291.0651105755883,,6.0,1.9568116169665317,635.8042297069176,629.813922992447,,8.036840895606897,25.0,
105,SO289-41192,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 11:17:00,19320.47013888889,35.0327,,0.0234384157585819,0.0849642571248594,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41192.dat,0.10117525481684539,True,,0.100521069101607,2318.053924192903,2331.9730251678598,,7.0,4.070058435459808,635.6674747154378,629.5731141654367,,7.902681952203965,25.0,
106,NUTSLAB02,24,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 11:32:00,19320.480555555554,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,24-11  22  (0)NUTSLAB02.dat,0.10117281148021293,True,,0.100521069101607,2372.603032305657,2381.271748823803,,6.0,1.5132370076994248,635.9627256583202,629.7943162245115,,7.952467003522516,25.0,
107,SO289-02032022-01-10,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 11:49:00,19320.49236111111,34.7355,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-02032022-01-10.dat,0.10115304978232616,True,,0.100521069101607,2298.9109574885474,2315.2935487271347,,6.0,2.265479859649875,635.6945320391197,629.7987226529631,,8.04597389644719,25.0,
108,SO289-41073,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 12:04:00,19320.50277777778,34.7212,,2.2017658623965675,120.01968332523472,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41073.dat,0.10115198146568814,True,,0.100521069101607,1941.4942021452443,1952.6421553279215,,6.0,0.9329110282547569,641.1740679652261,635.0027063349864,,8.059995957538995,25.0,
109,SO289-40377,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 12:18:00,19320.5125,34.7121,,0.1807140329795822,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-40377.dat,0.10115130163236914,True,,0.100521069101607,2162.8825821924024,2178.3292535014757,,7.0,3.1385876245558375,637.4184291312514,631.4229285667127,,8.07257826701577,25.0,
110,SO289-41116,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 12:42:00,19320.529166666667,34.6507,,2.549649078057337,121.20015764961526,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-41116.dat,0.10114671471741496,True,,0.100521069101607,2405.0751779228067,2411.8522525424974,,6.0,1.4747571924825973,635.8581242960137,629.6343932133608,,7.976899300378998,25.0,
111,SO289-02042022-20-50,0,0,0,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 12:57:00,19320.539583333335,35.1948,,,,,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,0-0  0  (0)SO289-02042022-20-50.dat,0.1011873675700035,True,,0.100521069101607,1934.06784948769,1944.6864977194157,,6.0,0.809660268087338,640.6689719861932,634.4258591870146,,8.179079497454573,25.0,
112,NUTSLAB03,24,11,22,0,0,0,C_Nov21-22_0811,data/TA_ONLY/SO289_TA_only.dbs,2022-11-24 13:12:00,19320.55,35.0,,0.0,0.0,0.0,False,,,,,,,,25.0,98.865,data/TA_ONLY/SO289_TA_only/,1,False,24-11  22  (0)NUTSLAB03.dat,0.10117281148021293,True,,0.100521069101607,2125.187838972236,2374.1583304371406,,11.0,206.31610656041883,623.9697999380116,629.2453738347839,,7.7522801005449535,25.0,
